Label,Review
1,great update gps record speed zero intermittently  still great ca nt record speed accurately anymore 
1,new  export gmap engine  function lose statistic track title upload new track went google map see track statistic track title lost  download kml open google earth information miss  please add 
0,excellent view 
1,good enough compared app choice endomondo track accurate enough  show wander place even public road show walk front garden need better go use 
1,accuracy problem 
0,track work pretty well flawlessly 
0,really help u know accurate root place need rich unknown place 
0,good tracking app 
1,liked useful sometimes long wait gps  
1,miss crucial feature great app miss append feature  like pause recording pick later  55 happens  use trip track instead 
0,jhakas 
0,awesome impressive feature free app 
0,sexy 
1,solid run nice app run  control button clearly markedintuitively laid still app much better others  would like see integration google play music gps function built app  gps could faster order app five star app 
0,awesome app 
0,good app like see feature 
0,mytrack review 6182014 love app useful either jog biking hiking  even go boat tracked 
1,234 update nexus one gps make app unusable 
0,great app fun integration google map watch route brilliant app recommended 
0,wonderful app usefull tool 
1,bit pointless integrated google map 
0,  
1,exit  run time drain battery    
0,wish pedometer well great app  walk pedometer awesome 
1,button please update remove horrible start stop button map view way much space 
0,great simple app work well issue  simple use 
0,love app  probably donate testing 
0,get 5 star export google map engine baby 
0,track horse ride app  work well 
0,outstanding app 
0,useful stable samsung galaxy note 101 
0,track rock use almost everything run map area 
0,great app great app fun play 
1,sometimes forgets stopped otherwise perfect  love google export especially spreadsheet 
1,aware stored map handle higher speed altitude  track held much promise really believed capability incorporated google map development essentially stopped  major complaint always inability take advantage locally stored google map map ok disconnected internet inability keep track higher speed altitude see happens takeoff even though gps status continues display variable include air pressure real time sit window seat  would also like see wider colorcoded speed scale track  three speed range  5  like know author future plan useful promising  underachieving app  barely maintain would true lost opportunity 
