Label,Review
1, drained little half battery 15 minute
1,sign mobage account tried said email already registered nt even played guess game mobage thing
1,love keep crash    wont even load pls pls fix xxx
1, wont let share  butterfly facebook mean also cant complete sharing goal
1,also problem upon reopen hour day play  error message state  file found   force uninstall  reinstall get load
0,stupid game
1,also installed galaxy pad  2nd opening lost everything taken permanent crash
0,collect honeydew expansion difficult lived  nt care flutterbucks
1,continues say file miss retry
1,cant even open due last night  maintenance 
1,plz fix last night update wont open plz fix
1,cant even get game
1,maintenance wont even open phone
1,nt know guy upgraded game wont open
1,need sign play  cant play need sign  1 star
1,facebook mobage play  mention description  uninstalling tired password hoop jump play freaking game
0,best app fine
1,love game sometimes wen get flutter buck dissappear nt know would like give better review please fix thnx
1,keep say file could found
0,little frustrating discourage
1,game ok get past three day say cant connect network fix please im deleting every game device work problem app
1,eats battery like hell
1,halloween favourite time year  missed 410 day event
1,try play day get screen cant play everything frozen come fix
1,offline mode
1,happily rebuild update knocked u wont let u back
1,get flutter account
1,unlock new area take way much send butterfly mission nothing happens
0,sure would like answer game super cute
1,wont let reconnect account
0,suck
1,storage side thing  found predicament  new butterfly hatch specie storage  could either store new butterfly take one needed put butterfly forest
0,app nt work sure made team lava 
1,first time played worked second time try open wont open
0,due bug  achievement awarded
0,mobage able solve issue either despite written multiple time
1,say file miss
0,thought might reappear nothing yet
0,time clear extra flower
0,ignore review bring angry mob 99999999 people make see review
1,cant seem go anymore
1,great way give player attack either completely new account
1,really wanted try game load never past loading screen disappointed
1,played another 2 device wanted current device wont open
1,kept  loading  said 0 16  got 50  started load popup said could nt find file  let try   whole process started
1,took 2 hour nap cant connect server
1,thats game wont load allit say conect server
0,principle discipline purchase game like
1,go tho cant open game
1,would five cant open game anymore wont load
1,keep say cant contact server everything else phone work fine
0,game server run guy
1,like game  dislike fact keep get server error every single time log
0,even checked background data see problem   nope
1,ok game nice gamefreeze time
0,nt tell u anything
1,happened server  always state reply server  
1,flutterbucks mobacoins nt match
0,worth buying
1,started playing  tried open app said google play account already associated another flutter wont let get game
0,didnt get help
0,go finish wisp event keep  
1,love game try update say file 29 one found egg hunt say file found
1,many time wont work
1,game wont load otherwise love game one fav
1,give three nt allow friend even connected facebook google
1,absolutely loved app  could nt open last month
1,connected facebook google friend show even though know game connected
0,something enjoy nothing else 
1,cant even get past log
1,unhappy get ad popups time open game  started day ago
1,say find file
1,game dont become famous dont frickin work
1,u guest mode login cant download
0,anyone trouble answer write facebook
1,reason app longer load
1,say connect server quit
1,download made upset
1,work internet realy hate cant login facebook please fix bug report
1,maxed butterfly longer worth flutter buck cost much butterfly lay egg impossible without spending real money
0,yet complete special collection 5 day left
1,even problem resolved give everything back  miss event progress
1,open  cant load file
1,lost butterfly
0,game take bad turn dead end
1,new update  lost butterfly
0,another game fallen greed
1,love game update make impossible finish event without pay  rather sit hope get better
1,app woont work
0,dont want save coin want earn flutterbucks
1,flutterbuck activity cost much make game fun unless willing pay
1,love game past couple day wont load matter
0,refuse spend real money fake butterfly
0,want collect group like  total invasion privacy frankly none business
0,logged fb hate
1,game weird crash time
0,flutter reload nt reload
1,need constant internet connection reason
1,nt get notification mission  caterpillar ready since last update
1,cant get real sense game need pay real money
1,valentine day butterfly  supposed get 128000 got nothing
1,com doesnt exist fix please     cinnabar moth
1,lost entire game
1,cant tell game app would nt even open
1,wont load  give need reloaderror msg reload
1,process error occurred charged gave nothing
0,hell   let game
1,wont let login google  facebook
1,app wont let valentine event recent update
1,game nt transfer device well lose month worth progress say account ready regesterd facebook wont let load file mention contacted support ago reply
1,could nt get past loading page
0,play day damn update
1,happen open flutter say  sorry something wrong accessing mobage  fix right
1,went like  long story   game crash  log every time fb  time fail  time failed thought playing guest would keep progress  well nt  nt want start went thru setting  connection associated 2 connection one guest account xd tried log  time nt notice reset log button xd told fb acc associated another account  end pressed reset log thingie  went connection fb acc logged  social connection already associated b4  aaand cant connect anymore xd end
1,cant get back game next day
0,started 4 star happy
1,cant flower use
1,keep say miss file different place
1,game nt want load download
1,good game  wont open
1,cant even sign  freeze  would nt let go past get egg
1,cant even get play say email
0,seriously  disappointed  game awesome  shame
1,quickly got point either sit collect honeydew  slowly  try save enough open area  pay buy honeydew  wont 
0,fast paced game fyi fun
1,fun game  wish thing nt cost much flutter buck
0,would nt much cooler could unlimited butterfly forest  entirely understand caterpillar egg limit  limit beautiful butterfly 
1,nothing way mobage grab lot personal information  google facebook account
0,fun collect butterfly consistently entertain
1,updated  cant find file 
0,try ed four different time without result
0,bore bore instruction read
1,keep say call server
0,anyone idea fix would love help till cant play   
1,nt able play bcuz game keep go error
1,took 199 coin make flutter buck never gave 50 buck
1,damned problem opened facebook removed flutter account use
1,would lode game  good cant butter fly 10 wont let
1,cant get frog
0,got boring quick
1,unfortunately filled little guy landed right pollen flower cant pop move anything
1,suppose get easter collection wont let  even spent money
1,anyone else noticed  go battery setting say flutter used 0  battery  nt make sense
1,app kill continues run background
0,co  z respond server
1,problem expand price grows crazy amount honey dew right 4500 second leaf
1,shop doesnt hold sufficent honey dew itemsflowers
1,love game since last update nt loaded
0,boring game
0,thought looked fun guess wont know since work
1,use facebook punishable offense app connect google janky hell
0,current level game
0,game bad childish
1,got game finally downloaded wont load game
1,play awhile updated wont load
0,enough flower get special edition set
1,game addictive beautiful  however cant get frequent flyer achievement even though play week nt register past first day reason
0,love game let update comon really stink plz fix il raise 5 star
0,nt really want start  might remove app
1,today though problem connectiing server
1,absolutely loved game completed special set update happened lost everything really frustrating
0,nt say 50  chance actually 1  0  chance
1,3  also  make caterpillar look like actual caterpillar given specie  make think cute match wing butterfly
0,please fix problem get back may redownload game
1,game really fun apparently play connected network really unfortunate phone airplane mode nt service phone cant play game
1,mine tablet uninstalled wont redownload pleasssse fix soon 1 star rate whole life
1,cute game  eat battery alive  would nt let reopen close
1,like game keep freeze
1,problem andriod phone  use s4
1,say need reload fix problem never fix
0,nice get friend list though connected n tried time invite
1,wheather leveling completion  never got  real money price extorionate
0,difficult get go game
1,also since update  facebook friend send gift  cant return favour
1,fix today cant load game
0,please fix problem asap
1,third time matter day cant get
1,uninstalled reinstalled  nt able access since
1,wont even go past loading page  say file miss try
1,tried 3 4 time load flutter game said miss file  uninstalled  try  
1,experience malfunction game cant store sell anything every time try shuts restarts game fix asap please change rating 5 nt want uninstall lose butterfly event please help fast cant anymore butterfly till u fix hurry event
1,keep say cant connect call
1,crash  keep reload nothing
1,till start crash everytime tried open wont start since last update
1,try get game wont load
1,game log mobage account facebook could lose progress
0,expect customer service company
1,connected google facebook wont let reload game
1,nt anything else run  wifi full bar
1,tried open got error message restart fix problem
1,love game since last update cant play close within 10 second open
1,2 attract flower 100  one 50   never result egg set need
1, keep mind synced facebook would nt happen 
1,need access web browsing history  caller id  phone activity  medium file    nothing game way intrude people privacy
1,app phone year done almost nothing never load
1,mention app purchase lost money
0,never give 25 moba coin promo give 5 star give 25 moba coin game liar
1,facebook mobage account nt bother instal
0,mobage greed make money ruin wonderful relaxing informative game
1,game updated twice never load
0,kinda boring
1, problem got fixed changed rating 5 star   update cant get game
1,love progress lost since update open
1,ever sinse new update wont let sign facebook love game please fix
0,sad loved game
0,conclusion  game great  strongly recommend  cant give 5 star somehow fixed
1,everytime try log tell use numeral space special character first character
1,say unable sign facebook mobage even game keep say unfortunately flutter stopped
1,last update broke game decided give one last chance
1,problem fact crash much
1,would given 5 star seriously take much honeydew expand
1,crash constantly  lose progress
0,get quite ridiculous  much fun anymore
1,tried install tablet got message say could nt install package invalid
1,game nt load
1,hey  cant get  phone tablet
0,love game  change rating fix game
1,put guest lost everything earned
1,say error miss file
1,cant even play game wont let much advertisments arrrrrrgh
1,option get past update request without actually update  game never load
